date,code4,name,title,pre_6mo_pct,entry_open,fwd_3mo_pct,fwd_6mo_pct
2020-06-17,6177,Ｍ－ＡｐｐＢａｎｋ,業績条件付き有償ストックオプション（第６回新株予約権）の発行に関するお知らせ,-24.25149700598802,251.0,-1.5936254980079667,-30.27888446215139
2020-08-17,6676,メルコ,第９回新株予約権（有償ストックオプション）及び第10回新株予約権（ストックオプション）の発行に関するお知らせ,3.4509580464951783,717.4947509765625,9.357383147232156,40.73656489415873
2020-09-23,3810,サイバーＳ,有償ストックオプション（新株予約権）の発行に関するお知らせ,-25.695461200585655,998.0,-28.456913827655306,-18.737474949899802
2020-12-21,6347,Ｊ－プラコー,業績条件付有償ストックオプション（新株予約権）の発行に関するお知らせ,-6.103283519476232,328.3333435058594,33.604053676111725,54.11167035216757
2021-01-21,7050,Ｍ－フロンティアＩ,募集新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,52.89747399702822,1029.0,-17.152575315840622,-24.19825072886297
2021-02-05,3358,Ｊ－ワイエスフード,業績目標連動型ストックオプション（有償ストック・オプション）の発行に関するお知らせ,41.145829711523476,54.20000076293945,26.937273216426718,7.749078789333352
2021-02-17,4290,ＰＩ,新株予約権（有償ストックオプション）の発行に関するお知らせ,-16.417910447761198,780.0,-8.333333333333337,-6.282051282051282
2021-03-11,6676,メルコ,第11回新株予約権（有償ストックオプション）及び第12回新株予約権（ストックオプション）の発行に関するお知らせ,50.48544053826141,1020.5628051757812,30.515191735182224,36.06340950167697
2021-06-01,9435,光通信,業績条件付有償ストックオプション（新株予約権）の発行に関するお知らせ,-18.866489159376187,21420.0,-10.037348272642388,-23.155929038281975
2021-06-17,2130,メンバーズ,業績条件付新株予約権（有償ストックオプション）の発行に関するお知らせ,62.13592233009708,3390.0,-2.359882005899705,-30.501474926253692
2021-09-22,3113,Ｏａｋ,募集新株予約権（有償ストックオプション）の発行に関するお知らせ,1.0204081632652962,100.0,-21.999999999999996,-20.999999999999996
2021-10-01,9271,Ｍ－和心,募集新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,5.206463195691202,590.0,-33.05084745762712,-46.440677966101696
2022-04-14,3187,Ｇ－サンワカンパニー,募集新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,35.570469798657726,600.0,30.33333333333332,51.16666666666667
2022-06-30,6177,Ｇ－ＡｐｐＢａｎｋ,有償ストックオプション（第９回新株予約権）の発行に関するお知らせ,22.535211267605625,174.0,-16.09195402298851,-25.86206896551724
2022-07-14,4443,Ｓａｎｓａｎ,業績目標連動型募集新株予約権（有償ストックオプション）の発行に関するお知らせ,-48.034274193548384,1291.0,-0.6196746707978318,-0.38729666924864903
2022-08-17,2721,ＪＨＤ,募集新株予約権（有償ストックオプション）の発行に関するお知らせ,5.498281786941583,363.0,-23.140495867768596,-20.385674931129472
2023-06-13,6993,大黒屋,募集新株予約権（有償ストックオプション）発行に関するお知らせ,-11.66666666666667,55.0,0.0,-21.818181818181813
2023-07-13,3922,ＰＲＴＩＭＥＳ,募集新株予約権（有償ストックオプション）の発行に関するお知らせ,-41.40024281667342,1548.0,3.3591731266149782,20.348837209302317
2023-07-13,4443,Ｓａｎｓａｎ,業績目標連動型募集新株予約権（有償ストックオプション）の発行に関するお知らせ,29.199066874028002,1698.0,-23.40989399293286,-12.54416961130742
2023-09-12,3559,ピーバンドットコム,業績条件付き募集新株予約権（有償ストックオプション）の発行に関するお知らせ,-12.523364485981304,468.0,-20.940170940170944,-17.73504273504274
2023-11-24,6574,Ｇ－コンヴァノ,業績目標コミットメント型ストックオプション （有償ストック・オプション）の発行に関するお知らせ,-33.812949196052536,5.400000095367432,67.22221432399371,119.6296193930022
2023-11-24,1783,アジアゲートＨＤ,有償ストックオプション（新株予約権）の発行に関するお知らせ,-7.9999999999999964,47.0,-10.63829787234043,-10.63829787234043
2023-12-22,5137,Ｇ－スマートドライブ,業績目標コミットメント型ストックオプション（有償ストック・オプション）の発行に関するお知らせ,-46.38796300191795,268.3333435058594,14.347825543029957,14.906831733018144
2024-01-05,4169,Ｇ－エネチェンジ,有償新株予約権(業績目標及び株価条件付ストックオプション)の発行に関するお知らせ,-23.428143712574844,1035.0,-42.31884057971015,-80.67632850241546
2024-02-01,4169,Ｇ－エネチェンジ,有償新株予約権（業績目標及び株価条件付ストックオプション）の発行に関するお知らせ,-15.421303656597773,1065.0,-57.74647887323944,-72.01877934272301
2024-03-14,4375,Ｇ－セーフィー,有償ストックオプション（業績目標付新株予約権）の発行に関するお知らせ,-27.468785471055625,637.0,12.715855572998436,26.530612244897966
2024-03-22,2345,クシム,有償ストックオプション（新株予約権）の発行に関するお知らせ,1.7123287671232834,292.0,-8.56164383561644,4.109589041095885
2024-05-14,6177,Ｇ－ＡｐｐＢａｎｋ,有償ストックオプション（第14回新株予約権）の発行に関するお知らせ,17.525773195876294,114.0,-25.438596491228072,-15.789473684210531
2024-06-04,3840,ＰＡＴＨ,募集新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,-12.269938650306745,148.0,-12.16216216216216,-22.972972972972972
2024-07-11,4443,Ｓａｎｓａｎ,業績目標連動型募集新株予約権（有償ストックオプション）の発行に関するお知らせ,16.498316498316502,2130.0,3.2863849765258246,3.2394366197183055
2024-07-26,2413,エムスリー,業績目標及び株価条件付 有償ストックオプションの発行に関するお知らせ,-37.26355611601513,1545.0,6.407766990291264,-6.504854368932033
2024-09-24,3962,チェンジＨＤ,業績目標付 有償ストックオプションの発行に関するお知らせ,-1.9002375296912066,1223.0,-0.5723630417007408,15.862632869991833
2024-10-29,4446,Ｌｉｎｋ－Ｕグループ,第３回新株発行予約権（有償ストックオプション）発行に関するお知らせ,-23.62459546925566,471.0,-14.437367303609339,-16.560509554140125
2024-11-21,8894,ＲＥＶＯＬＵＴＩＯＮ,有償ストックオプション（第９回新株予約権）の発行に関するお知らせ,160.4,625.0,-63.68000000000001,-89.92
2024-12-17,1783,ｆａｎｔａｓｉｓｔａ,有償ストックオプション(新株予約権)の発行に関するお知らせ,-7.692307692307687,36.0,22.222222222222232,22.222222222222232
2025-01-15,2721,ＪＨＤ,募集新株予約権（有償ストックオプション）の発行に関するお知らせ,-22.580645161290324,218.0,4.128440366972486,10.091743119266061
2025-01-30,4373,シンプレクスＨＤ,募集新株予約権（業績条件付有償ストックオプション）の発行に関するお知らせ,10.326329906124275,687.5,31.272727272727273,50.0
2025-02-25,4261,Ｇ－アジアクエスト,有償新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,10.231744643637963,2510.0,-10.039840637450204,17.450199203187246
2025-03-13,5858,Ｇ－ＳＴＧ,有償新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,77.47252747252746,1590.0,-5.345911949685533,9.371069182389945
2025-03-24,4439,東名,業績目標連動型募集新株予約権（有償ストックオプション）の発行に関するお知らせ,34.59915611814346,1116.5,-6.180026869682043,-4.164800716524852
2025-03-26,3905,Ｇ－データセクション,有償新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,-22.817764165390507,1001.0,84.11588411588411,188.71128871128872
2025-04-14,3678,メディアドゥ,有償新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,19.999999999999996,1658.0,3.498190591073591,14.77683956574185
2025-05-30,6191,エアトリ,有償新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,-17.563989408649604,924.0,8.008658008658,-18.83116883116883
2025-06-23,3905,Ｇ－データセクション,有償新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,226.25189681335357,2180.0,9.954128440366983,-6.513761467889911
2025-09-16,4443,Ｓａｎｓａｎ,業績目標連動型募集新株予約権（有償ストックオプション）の発行に関するお知らせ,-5.022601707684582,1888.0,-10.593220338983055,-40.57203389830508
2025-11-17,3113,ＵＮＩＶＡ・Ｏａｋ,募集新株予約権（有償ストックオプション）の発行に関するお知らせ,-11.538461538461542,68.0,5.882352941176472,14.705882352941169
2025-12-12,9237,Ｇ－笑美面,有償ストックオプション（新株予約権）の発行に関するお知らせ,0.0,865.0,-0.5780346820809301,-40.80924855491329
2025-12-23,1783,ｆａｎｔａｓｉｓｔａ,有償ストックオプション（第10回新株予約権）の発行に関するお知らせ,44.44444444444444,64.0,-6.25,-21.875
2026-02-13,4379,Ｇ－フォトシンス,第15回新株予約権（業績条件付有償ストックオプション）の発行に関するお知らせ,6.830601092896171,395.0,8.101265822784809,9.113924050632916
2026-03-10,9425,ＲｅＹｕｕＪａｐａｎ,第４回新株予約権（有償ストックオプション）の発行に関するお知らせ,-66.92531522793405,340.0,-51.17647058823529,-24.705882352941178
2026-03-25,3798,ＵＬＳグループ,有償ストックオプション（新株予約権）の発行に関するお知らせ,-36.31713554987213,490.0,1.2244897959183598,7.346938775510203
2026-04-15,6177,Ｇ－ＡｐｐＢａｎｋ,有償ストックオプション（第16回新株予約権）の発行に関するお知らせ,-51.541850220264315,109.0,-21.100917431192656,-18.34862385321101
2026-04-17,6029,アトラＧ,募集新株予約権（有償ストックオプション）発行に関するお知らせ,4.191616766467066,183.0,9.836065573770503,1.0928961748633892
2026-05-29,4373,シンプレクスＨＤ,募集新株予約権（業績条件付有償ストックオプション）の発行に関するお知らせ,-3.2727272727272716,1090.0,15.5045871559633,9.266055045871568
2026-06-12,3053,ペッパー,有償新株予約権（業績連動型有償ストックオプション）の発行に関するお知らせ,7.4866310160427885,203.0,-1.4778325123152691,-1.4778325123152691
